comm_id,name,cntr_code,osm_id_commune,osm_name,osm_role_point,lon,lat,NUTS23_id,osm_id_NUTS23
FR4154111136,Conflans-en-Jarnisy,FR,1140176,Conflans-en-Jarnisy,admin_centre,5.856432,49.166480,FR411,51856
FR4154111082,Boncourt,FR,1140177,Boncourt,admin_centre,5.829473,49.167973,FR411,51856
FR4154102149,Crusnes,FR,1140178,Crusnes,admin_centre,5.915487,49.434404,FR411,51856
FR4154342186,Eulmont,FR,1140179,Eulmont,admin_centre,6.222446,48.748873,FR411,51856
FR4154324060,Belleville,FR,1140180,Belleville,admin_centre,6.099268,48.816010,FR411,51856
FR4154137049,Baslieux,FR,1140181,Baslieux,admin_centre,5.759823,49.433796,FR411,51856
FR4154111009,Allamont,FR,1140182,Allamont,admin_centre,5.762046,49.123053,FR411,51856
FR4154111286,Labry,FR,1140183,Labry,admin_centre,5.883384,49.172082,FR411,51856
FR4154324369,Millery,FR,1140184,Millery,admin_centre,6.130458,48.817338,FR411,51856
FR4154102066,Bettainvillers,FR,1140185,Bettainvillers,admin_centre,5.907157,49.299332,FR411,51856
FR3162104099,Beaurains,FR,1140595,Beaurains,admin_centre,2.788498,50.263487,FR302,7394
FR3162288178,Bruay-la-Buissière,FR,1140615,Bruay-la-Buissière,admin_centre,2.553770,50.491900,FR302,7394
FR3162109093,Beaulencourt,FR,1141526,Beaulencourt,admin_centre,2.879814,50.075428,FR302,7394
FR3162257126,Beuvry,FR,1141528,Beuvry,admin_centre,2.686479,50.533719,FR302,7394
FR3162110097,Beaumetz-lès-Loges,FR,1141529,Beaumetz-lès-Loges,admin_centre,2.658171,50.241737,FR302,7394
FR3162109103,Béhagnies,FR,1141565,Béhagnies,admin_centre,2.828895,50.139746,FR302,7394
FR3162146106,Bellonne,FR,1141566,Bellonne,admin_centre,3.042508,50.303073,FR302,7394
FR3162768107,Bénifontaine,FR,1141567,Bénifontaine,admin_centre,2.831480,50.487078,FR302,7394
FR3162108111,Berlencourt-le-Cauroy,FR,1141620,Berlencourt-le-Cauroy,admin_centre,2.423454,50.279325,FR302,7394
FR3162105113,Berles-Monchel,FR,1141665,Berles-Monchel,admin_centre,2.537567,50.345663,FR302,7394
FR3162110115,Berneville,FR,1141666,Berneville,admin_centre,2.670954,50.265960,FR302,7394
FR3162111117,Bertincourt,FR,1141681,Bertincourt,admin_centre,2.981623,50.086764,FR302,7394
FR3162146128,Biache-Saint-Vaast,FR,1141682,Biache-Saint-Vaast,admin_centre,2.947944,50.309915,FR302,7394
FR3162105118,Béthonsart,FR,1141865,Béthonsart,admin_centre,2.551191,50.375325,FR302,7394
FR3162228120,Beugin,FR,1141874,Beugin,admin_centre,2.514646,50.442082,FR302,7394
FR3162109121,Beugnâtre,FR,1141876,Beugnâtre,admin_centre,2.875266,50.128547,FR302,7394
FR3162109129,Biefvillers-lès-Bapaume,FR,1141918,Biefvillers-lès-Bapaume,admin_centre,2.822344,50.114986,FR302,7394
FR3162140130,Bienvillers-au-Bois,FR,1142929,Bienvillers-au-Bois,admin_centre,2.620271,50.174926,FR302,7394
FR3162109131,Bihucourt,FR,1142933,Bihucourt,admin_centre,2.799756,50.126869,FR302,7394
FR3162775133,Billy-Montigny,FR,1142934,Billy-Montigny,admin_centre,2.911845,50.414380,FR302,7394
FR3162238141,Blessy,FR,1143134,Blessy,admin_centre,2.331491,50.616305,FR302,7394
FR3162107143,Boffles,FR,1143135,Boffles,admin_centre,2.202852,50.253988,FR302,7394
FR3162120144,Boiry-Becquerelle,FR,1143142,Boiry-Becquerelle,admin_centre,2.815706,50.213139,FR302,7394
FR3162146145,Boiry-Notre-Dame,FR,1143143,Boiry-Notre-Dame,admin_centre,2.943518,50.273585,FR302,7394
FR3162145148,Bois-Bernard,FR,1143146,Bois-Bernard,admin_centre,2.911916,50.380650,FR302,7394
FR3162418150,Boisjean,FR,1143167,Boisjean,admin_centre,1.767314,50.407192,FR302,7394
FR3162120151,Boisleux-au-Mont,FR,1143169,Boisleux-au-Mont,admin_centre,2.781497,50.210335,FR302,7394
FR3162523153,Bomy,FR,1144743,Bomy,admin_centre,2.234239,50.572070,FR302,7394
FR3162418449,Hesmond,FR,1144794,Hesmond,admin_centre,1.950779,50.451619,FR302,7394
FR3162426661,Bouin-Plumoison,FR,1144831,Bouin-Plumoison,admin_centre,1.988686,50.381982,FR302,7394
FR3162238162,Bourecq,FR,1144832,Bourecq,admin_centre,2.433932,50.571648,FR302,7394
FR3162135164,Bourlon,FR,1144849,Bourlon,admin_centre,3.116032,50.177998,FR302,7394
FR3162777170,Bouvigny-Boyeffles,FR,1144851,Bouvigny-Boyeffles,admin_centre,2.672681,50.421195,FR302,7394
FR3162120172,Boyelles,FR,1145172,Boyelles,admin_centre,2.816769,50.203648,FR302,7394
FR3162146173,Brebières,FR,1145173,Brebières,admin_centre,3.023670,50.338000,FR302,7394
FR3162426175,Brévillers,FR,1145177,Brévillers,admin_centre,2.015357,50.345874,FR302,7394
FR3162418177,Brimeux,FR,1145178,Brimeux,admin_centre,1.834628,50.445700,FR302,7394
FR3162120181,Bucquoy,FR,1145269,Bucquoy,admin_centre,2.709233,50.140411,FR302,7394
FR3162107182,Buire-au-Bois,FR,1145287,Buire-au-Bois,admin_centre,2.153050,50.261988,FR302,7394
FR3162418183,Buire-le-Sec,FR,1145288,Buire-le-Sec,admin_centre,1.832624,50.381962,FR302,7394
FR3162135184,Buissy,FR,1145290,Buissy,admin_centre,3.042680,50.206476,FR302,7394
FR3162120185,Bullecourt,FR,1145294,Bullecourt,admin_centre,2.929122,50.193088,FR302,7394
FR3162751186,Bully-les-Mines,FR,1145295,Bully-les-Mines,admin_centre,2.719890,50.446400,FR302,7394
FR3162263188,Burbure,FR,1145310,Burbure,admin_centre,2.465564,50.537016,FR302,7394
BE223104,Lennik,BE,1145697,Lennik,admin_centre,4.164863,50.808563,BE24,58004
FR3162424257,Créquy,FR,1145825,Créquy,admin_centre,2.046920,50.494717,FR302,7394
FR3162212224,Chocques,FR,1146940,Chocques,admin_centre,2.569606,50.539187,FR302,7394
FR3162145213,Carency,FR,1147213,Carency,admin_centre,2.703589,50.378876,FR302,7394
FR3162344214,Carly,FR,1147516,Carly,admin_centre,1.701175,50.652045,FR302,7394
FR4157103095,Boucheporn,FR,114771,Boucheporn,admin_centre,6.609154,49.141456,FR413,51854
FR4157103097,Boulay-Moselle,FR,114811,Boulay-Moselle,admin_centre,6.493512,49.184224,FR413,51854
FR4157208098,Bourgaltroff,FR,114829,Bourgaltroff,admin_centre,6.757954,48.868760,FR413,51854
FR4157347101,Bousbach,FR,114838,Bousbach,admin_centre,6.949058,49.149292,FR413,51854
FR4157104106,Bouzonville,FR,114843,Bouzonville,admin_centre,6.535127,49.292459,FR413,51854
FR4157636108,Breidenbach,FR,114851,Breidenbach,admin_centre,7.422909,49.136058,FR413,51854
FR4157705109,Breistroff-la-Grande,FR,114854,Breistroff-la-Grande,admin_centre,6.218857,49.456855,FR413,51854
FR4157341122,Cappel,FR,114870,Cappel,admin_centre,6.850786,49.071321,FR413,51854
FR4157529119,Buhl-Lorraine,FR,114872,Buhl-Lorraine,admin_centre,7.085300,48.725300,FR413,51854
FR4157435125,Chailly-lès-Ennery,FR,114883,Chailly-lès-Ennery,admin_centre,6.236630,49.207203,FR413,51854
FR4157705124,Cattenom,FR,114884,Cattenom,admin_centre,6.245356,49.407357,FR413,51854
FR4157206126,Chambrey,FR,114892,Chambrey,admin_centre,6.461603,48.787461,FR413,51854
FR4157413134,Châtel-Saint-Germain,FR,114902,Châtel-Saint-Germain,admin_centre,6.080176,49.124429,FR413,51854
FR4157206132,Château-Salins,FR,114907,Château-Salins,admin_centre,6.511312,48.823078,FR413,51854
FR4157822143,Clouange,FR,114910,Clouange,admin_centre,6.098520,49.262255,FR413,51854
FR4157347144,Cocheren,FR,114923,Cocheren,admin_centre,6.857203,49.144063,FR413,51854
FR3162233195,Calonne-sur-la-Lys,FR,1149250,Calonne-sur-la-Lys,admin_centre,2.615153,50.623651,FR302,7394
FR4157433146,Coin-lès-Cuvry,FR,114929,Coin-lès-Cuvry,admin_centre,6.156903,49.034658,FR413,51854
FR3162418204,Campagne-lès-Hesdin,FR,1149378,Campagne-lès-Hesdin,admin_centre,1.878694,50.398470,FR302,7394
FR3162424247,Coupelle-Vieille,FR,1149379,Coupelle-Vieille,admin_centre,2.099054,50.524957,FR302,7394
FR4157433147,Coin-sur-Seille,FR,114942,Coin-sur-Seille,admin_centre,6.160253,49.008642,FR413,51854
FR4154324589,Vittonville,FR,1149428,Vittonville,admin_centre,6.058160,48.965700,FR411,51856
FR4157103150,Condé-Northen,FR,114944,Condé-Northen,admin_centre,6.432372,49.154641,FR413,51854
FR3162523053,Audincthun,FR,1149451,Audincthun,admin_centre,2.143174,50.582893,FR302,7394
FR4157109159,Créhange,FR,114955,Créhange,admin_centre,6.579170,49.061000,FR413,51854
FR3162146192,Cagnicourt,FR,1149571,Cagnicourt,admin_centre,2.997857,50.211950,FR302,7394
FR3162272194,Calonne-Ricouart,FR,1149574,Calonne-Ricouart,admin_centre,2.484482,50.489409,FR302,7394
FR3162228197,Camblain-Châtelain,FR,1149575,Camblain-Châtelain,admin_centre,2.463744,50.482287,FR302,7394
BE325031,Genappe / GenepiÙn,BE,1149708,Genappe,admin_centre,4.451073,50.610873,BE31,78748
BE325072,Nivelles / Nijvel,BE,1149724,Nivelles,admin_centre,4.330270,50.597844,BE31,78748
FR4157104160,Creutzwald,FR,114993,Creutzwald,admin_centre,6.689399,49.199590,FR413,51854
FR4157208161,Cutting,FR,115002,Cutting,admin_centre,6.835902,48.848614,FR413,51854
FR4157103172,Denting,FR,115006,Denting,admin_centre,6.535025,49.194659,FR413,51854
BE325107,Villers-la-Ville,BE,1150063,Villers-la-Ville,admin_centre,4.532415,50.579033,BE31,78748
BE325023,Court-Saint-Etienne,BE,1150064,Court-Saint-Etienne,admin_centre,4.568872,50.643055,BE31,78748
FR4157327765,Diesen,FR,115020,Diesen,admin_centre,6.678828,49.178547,FR413,51854
FR4157208177,Dieuze,FR,115032,Dieuze,admin_centre,6.717995,48.810485,FR413,51854
FR4157234183,Donnelay,FR,115055,Donnelay,admin_centre,6.683131,48.752926,FR413,51854
FR4157314178,Diffembach-lès-Hellimer,FR,115061,Diffembach-lès-Hellimer,admin_centre,6.842482,49.003271,FR413,51854
FR4157103187,Éblange,FR,115063,Éblange,admin_centre,6.482686,49.224120,FR413,51854
FR4157602188,Éguelshardt,FR,115079,Éguelshardt,admin_centre,7.492371,49.020230,FR413,51854
FR4157109190,Elvange,FR,115085,Elvange,admin_centre,6.548972,49.058802,FR413,51854
FR4157206004,Achain,FR,1150936,Achain,admin_centre,6.591205,48.913344,FR413,51854
FR4157206036,Attilloncourt,FR,1150937,Attilloncourt,admin_centre,6.380080,48.786229,FR413,51854
FR4157206238,Fresnes-en-Saulnois,FR,1150938,Fresnes-en-Saulnois,admin_centre,6.439704,48.839851,FR413,51854
FR4157206120,Burlioncourt,FR,1150939,Burlioncourt,admin_centre,6.580912,48.861208,FR413,51854
FR4157206018,Amelécourt,FR,1150940,Amelécourt,admin_centre,6.500720,48.839121,FR413,51854
FR4157206166,Dalhain,FR,1150941,Dalhain,admin_centre,6.560788,48.889457,FR413,51854
FR4157206002,Aboncourt-sur-Seille,FR,1150942,Aboncourt-sur-Seille,admin_centre,6.341243,48.816810,FR413,51854
FR4157206084,Bioncourt,FR,1150943,Bioncourt,admin_centre,6.362603,48.794148,FR413,51854
FR4157206059,Bellange,FR,1150944,Bellange,admin_centre,6.579377,48.901921,FR413,51854
FR4157234473,Moncourt,FR,1150954,Moncourt,admin_centre,6.637588,48.718164,FR413,51854
FR4157234077,Bezange-la-Petite,FR,1150955,Bezange-la-Petite,admin_centre,6.614127,48.729147,FR413,51854
FR4157234099,Bourdonnay,FR,1150956,Bourdonnay,admin_centre,6.729350,48.719881,FR413,51854
FR4157721191,Elzange,FR,115109,Elzange,admin_centre,6.285469,49.362985,FR413,51854
FR4157435193,Ennery,FR,115124,Ennery,admin_centre,6.219799,49.225619,FR413,51854
FR4157626192,Enchenberg,FR,115129,Enchenberg,admin_centre,7.337966,49.012893,FR413,51854
FR4157636195,Epping,FR,115133,Epping,admin_centre,7.316224,49.112952,FR413,51854
BE237010,Oostrozebeke,BE,1151385,Oostrozebeke,admin_centre,3.335027,50.920398,BE25,416271
BE237007,Meulebeke,BE,1151386,Meulebeke,admin_centre,3.288853,50.949838,BE25,416271
BE236007,Ingelmunster,BE,1151389,Ingelmunster,admin_centre,3.254998,50.920281,BE25,416271
FR4157705199,Escherange,FR,115142,Escherange,admin_centre,6.071714,49.416193,FR413,51854
FR3162105199,Camblain-l'Abbé,FR,1151469,Camblain-l'Abbé,admin_centre,2.632892,50.371375,FR302,7394
FR3162105198,Cambligneul,FR,1151470,Cambligneul,admin_centre,2.615773,50.379859,FR302,7394
FR3162217200,Cambrin,FR,1151471,Cambrin,admin_centre,2.740323,50.511403,FR302,7394
FR3162424364,Fruges,FR,1151472,Fruges,admin_centre,2.134929,50.515039,FR302,7394
FR3162424209,Canlers,FR,1151474,Canlers,admin_centre,2.142202,50.482216,FR302,7394
FR3162105211,Capelle-Fermont,FR,1151475,Capelle-Fermont,admin_centre,2.616738,50.351625,FR302,7394
FR4157636196,Erching,FR,115152,Erching,admin_centre,7.261318,49.111352,FR413,51854
FR3162426212,Capelle-lès-Hesdin,FR,1151556,Capelle-lès-Hesdin,admin_centre,1.998372,50.341267,FR302,7394
FR3162263217,Cauchy-à-la-Tour,FR,1151557,Cauchy-à-la-Tour,admin_centre,2.452113,50.503104,FR302,7394
FR3162228218,Caucourt,FR,1151558,Caucourt,admin_centre,2.570931,50.399633,FR302,7394
FR3162105221,Chelers,FR,1151563,Chelers,admin_centre,2.484776,50.374801,FR302,7394
FR3162534229,Cléty,FR,1151569,Cléty,admin_centre,2.181948,50.651854,FR302,7394
FR4157351202,Etzling,FR,115157,Etzling,admin_centre,6.963037,49.179135,FR413,51854
FR3162146240,Corbehem,FR,1151573,Corbehem,admin_centre,3.048750,50.335500,FR302,7394
FR3162108243,Coullemont,FR,1151576,Coullemont,admin_centre,2.471392,50.214546,FR302,7394
FR3162756249,Courcelles-lès-Lens,FR,1151579,Courcelles-lès-Lens,admin_centre,3.017140,50.414100,FR302,7394
FR3162759250,Courrières,FR,1151588,Courrières,admin_centre,2.946210,50.452100,FR302,7394
FR3162108253,Couturelle,FR,1151627,Couturelle,admin_centre,2.499051,50.207485,FR302,7394
FR3162424256,Crépy,FR,1151628,Crépy,admin_centre,2.201773,50.475414,FR302,7394
FR3162217262,Cuinchy,FR,1151630,Cuinchy,admin_centre,2.747306,50.520792,FR302,7394
FR4157347208,Farschviller,FR,115165,Farschviller,admin_centre,6.895183,49.093828,FR413,51854
FR4157109209,Faulquemont,FR,115168,Faulquemont,admin_centre,6.599490,49.044157,FR413,51854
FR4157448211,Fèves,FR,115184,Fèves,admin_centre,6.120529,49.196112,FR413,51854
FR4157705214,Fixem,FR,115185,Fixem,admin_centre,6.275514,49.443570,FR413,51854
FR4157207225,Fonteny,FR,1152126,Fonteny,admin_centre,6.463737,48.881316,FR413,51854
FR4157207054,Baudrecourt,FR,1152127,Baudrecourt,admin_centre,6.453565,48.962575,FR413,51854
FR4157207755,Xocourt,FR,1152128,Xocourt,admin_centre,6.379103,48.908483,FR413,51854
FR4157207236,Frémery,FR,1152129,Frémery,admin_centre,6.473162,48.919543,FR413,51854
FR4157207010,Alaincourt-la-Côte,FR,1152130,Alaincourt-la-Côte,admin_centre,6.341800,48.898400,FR413,51854
FR4157207171,Delme,FR,1152131,Delme,admin_centre,6.393693,48.886954,FR413,51854
FR4157207009,Ajoncourt,FR,1152132,Ajoncourt,admin_centre,6.289719,48.844870,FR413,51854
FR4157207130,Château-Bréhain,FR,1152133,Château-Bréhain,admin_centre,6.527224,48.903872,FR413,51854
FR4157207138,Chenois,FR,1152134,Chenois,admin_centre,6.497676,48.959470,FR413,51854
FR4157207045,Bacourt,FR,1152135,Bacourt,admin_centre,6.408166,48.927221,FR413,51854
FR4157207228,Fossieux,FR,1152136,Fossieux,admin_centre,6.326986,48.850296,FR413,51854
FR4157207727,Viviers,FR,1152137,Viviers,admin_centre,6.435179,48.891399,FR413,51854
FR4157207182,Donjeux,FR,1152138,Donjeux,admin_centre,6.402625,48.877998,FR413,51854
FR4157207107,Bréhain,FR,1152139,Bréhain,admin_centre,6.539502,48.909588,FR413,51854
BE237002,Dentergem,BE,1152143,Dentergem,admin_centre,3.417996,50.964780,BE25,416271
FR4157109217,Flétrange,FR,115218,Flétrange,admin_centre,6.562928,49.063344,FR413,51854
FR4157731215,Flastroff,FR,115219,Flastroff,admin_centre,6.533557,49.367519,FR413,51854
FR4157347222,Folkling,FR,115225,Folkling,admin_centre,6.894266,49.148524,FR413,51854
FR4157327224,Folschviller,FR,115229,Folschviller,admin_centre,6.685782,49.070199,FR413,51854
FR4157201232,Francaltroff,FR,115239,Francaltroff,admin_centre,6.797375,48.964552,FR413,51854
FR4157341240,Freyming-Merlebach,FR,115250,Freyming-Merlebach,admin_centre,6.818719,49.146966,FR413,51854
FR4157201587,Rodalbe,FR,1152554,Rodalbe,admin_centre,6.703432,48.908721,FR413,51854
FR4157201060,Bénestroff,FR,1152555,Bénestroff,admin_centre,6.760086,48.905125,FR413,51854
FR4157201011,Albestroff,FR,1152556,Albestroff,admin_centre,6.855685,48.932326,FR413,51854
FR4157201711,Vibersviller,FR,1152557,Vibersviller,admin_centre,6.942409,48.914613,FR413,51854
FR4157201725,Vittersbourg,FR,1152558,Vittersbourg,admin_centre,6.927576,48.949724,FR413,51854
FR4157201065,Bermering,FR,1152559,Bermering,admin_centre,6.709442,48.932858,FR413,51854
FR4157201248,Givrycourt,FR,1152578,Givrycourt,admin_centre,6.920704,48.924037,FR413,51854
FR4157844012,Algrange,FR,1152642,Algrange,admin_centre,6.046434,49.357089,FR413,51854
FR4157844498,Neufchef,FR,1152643,Neufchef,admin_centre,6.024482,49.316528,FR413,51854
FR4157327015,Altviller,FR,1152650,Altviller,admin_centre,6.733488,49.072914,FR413,51854
FR4157442019,Amnéville,FR,1152654,Amnéville,admin_centre,6.136468,49.257694,FR413,51854
FR4157524315,Henridorff,FR,1152722,Henridorff,admin_centre,7.212320,48.733646,FR413,51854
FR4157524064,Berling,FR,1152723,Berling,admin_centre,7.243190,48.801801,FR413,51854
FR4157524280,Guntzviller,FR,1152724,Guntzviller,admin_centre,7.160399,48.709350,FR413,51854
FR4157524100,Bourscheid,FR,1152725,Bourscheid,admin_centre,7.190559,48.770949,FR413,51854
FR4157524033,Arzviller,FR,1152726,Arzviller,admin_centre,7.165754,48.716371,FR413,51854
FR4157524339,Hultehouse,FR,1152727,Hultehouse,admin_centre,7.261489,48.718853,FR413,51854
FR4157524462,Metting,FR,1152728,Metting,admin_centre,7.212304,48.812395,FR413,51854
FR4157524114,Brouviller,FR,1152729,Brouviller,admin_centre,7.156550,48.766376,FR413,51854
FR3162171263,Dainville,FR,1154461,Dainville,admin_centre,2.718879,50.277314,FR302,7394
FR3162523267,Dennebrœucq,FR,1154468,Dennebrœucq,admin_centre,2.152864,50.572489,FR302,7394
FR3162272270,Divion,FR,1154469,Divion,admin_centre,2.507220,50.469400,FR302,7394
FR3162120272,Douchy-lès-Ayette,FR,1154546,Douchy-lès-Ayette,admin_centre,2.717194,50.176416,FR302,7394
FR3162756274,Dourges,FR,1154548,Dourges,admin_centre,2.988050,50.436856,FR302,7394
FR3162418275,Douriez,FR,1154551,Douriez,admin_centre,1.877159,50.332920,FR302,7394
FR3162767277,Drocourt,FR,1154553,Drocourt,admin_centre,2.924464,50.391023,FR302,7394
FR3162264278,Drouvin-le-Marais,FR,1154557,Drouvin-le-Marais,admin_centre,2.627614,50.493415,FR302,7394
FR3162146280,Dury,FR,1154561,Dury,admin_centre,3.005784,50.248361,FR302,7394
FR3162109561,Martinpuich,FR,1154624,Martinpuich,admin_centre,2.764787,50.049814,FR302,7394
FR3162109876,Warlencourt-Eaucourt,FR,1154627,Warlencourt-Eaucourt,admin_centre,2.790839,50.082287,FR302,7394
FR3162109387,Grévillers,FR,1154773,Grévillers,admin_centre,2.811145,50.103672,FR302,7394
FR3162109515,Ligny-Thilloy,FR,1154776,Ligny-Thilloy,admin_centre,2.828066,50.084396,FR302,7394
FR3162109593,Morval,FR,1154780,Morval,admin_centre,2.873783,50.030199,FR302,7394
FR3162135284,Écourt-Saint-Quentin,FR,1154832,Écourt-Saint-Quentin,admin_centre,3.071116,50.250195,FR302,7394
FR3162120285,Écoust-Saint-Mein,FR,1154833,Écoust-Saint-Mein,admin_centre,2.910749,50.182257,FR302,7394
FR3162263286,Ecquedecques,FR,1155788,Ecquedecques,admin_centre,2.448703,50.562119,FR302,7394
FR3162171290,Écurie,FR,1155789,Écurie,admin_centre,2.770287,50.329919,FR302,7394
FR3162760291,Éleu-dit-Leauwette,FR,1155794,Éleu-dit-Leauwette,admin_centre,2.810990,50.418100,FR302,7394
FR3162424293,Embry,FR,1155978,Embry,admin_centre,1.967237,50.492782,FR302,7394
FR3162523294,Enguinegatte,FR,1155980,Enguinegatte,admin_centre,2.271558,50.607409,FR302,7394
FR3162523295,Enquin-les-Mines,FR,1155981,Enquin-les-Mines,admin_centre,2.284374,50.587264,FR302,7394
FR3162135298,Épinoy,FR,1155986,Épinoy,admin_centre,3.165171,50.230992,FR302,7394
FR3162523304,Erny-Saint-Julien,FR,1156067,Erny-Saint-Julien,admin_centre,2.253229,50.585429,FR302,7394
FR3162120306,Ervillers,FR,1156071,Ervillers,admin_centre,2.822913,50.160159,FR302,7394
FR3162270310,Essars,FR,1156112,Essars,admin_centre,2.664094,50.547241,FR302,7394
FR3162755311,Estevelles,FR,1156116,Estevelles,admin_centre,2.909584,50.474852,FR302,7394
FR3162238313,Estrée-Blanche,FR,1156144,Estrée-Blanche,admin_centre,2.317825,50.593158,FR302,7394
FR3162228314,Estrée-Cauchy,FR,1156145,Estrée-Cauchy,admin_centre,2.608566,50.398599,FR302,7394
FR3162146317,Étaing,FR,1156146,Étaing,admin_centre,3.000669,50.274349,FR302,7394
FR3162146319,Éterpigny,FR,1156147,Éterpigny,admin_centre,2.978343,50.258924,FR302,7394
FR3162171320,Étrun,FR,1156164,Étrun,admin_centre,2.700925,50.314529,FR302,7394
FR3162756321,Évin-Malmaison,FR,1156167,Évin-Malmaison,admin_centre,3.032501,50.437255,FR302,7394
FR4157525042,Avricourt,FR,1156522,Avricourt,admin_centre,6.806329,48.651944,FR413,51854
FR4157525035,Assenoncourt,FR,1156523,Assenoncourt,admin_centre,6.794360,48.771108,FR413,51854
